management,foundfam_owned,firmid,wave,degree_m,degree_m_sq,degree_nm,degree_nm_sq,export,emp_firm,lnemp,compet_cat,industry,countrycode,age_cat
1.9444444,0.0,2560,2009,1.0,1.0,0.0,0.0,0.0,55.0,4.007333185232471,strong,fabricated_metal,cl,unknown
2.7222223,0.0,2561,2009,1.0,1.0,0.25,0.0625,0.0,130.0,4.867534450455582,moder,ind_machinery,cl,unknown
2.5,0.0,2562,2013,0.67,0.4489000000000001,0.03,0.0009,0.0,100.0,4.605170185988092,moder,food,cl,young
3.0555556,0.0,2563,2013,1.0,1.0,0.3,0.09,0.7,250.0,5.521460917862246,strong,food,cl,old
2.5555556,1.0,2564,2013,1.0,1.0,0.0,0.0,0.0,75.0,4.31748811353631,strong,food,cl,mid
2.3333333,0.0,2565,2013,0.9,0.81,0.0,0.0,0.02,1000.0,6.907755278982137,moder,glass,cl,old
2.7222223,0.0,2566,2009,1.0,1.0,0.2,0.04000000000000001,0.4,2000.0,7.600902459542082,strong,food,cl,old
3.0,1.0,2567,2013,0.38,0.1444,0.0,0.0,0.4,700.0,6.551080335043404,strong,ind_machinery,cl,mid
3.8333333,0.0,2568,2013,1.0,1.0,0.08,0.0064,0.3,1000.0,6.907755278982137,weak,tobacco,cl,old
2.6111112,0.0,2569,2013,0.83,0.6889,0.18,0.0324,0.25,300.0,5.703782474656201,weak,electronic,cl,mid
3.2777777,0.0,2570,2013,1.0,1.0,0.22,0.0484,0.4,700.0,6.551080335043404,weak,glass,cl,old
2.5555556,0.0,2571,2013,0.75,0.5625,0.0,0.0,0.85,300.0,5.703782474656201,strong,food,cl,old
2.9444444,0.0,2572,2009,0.8,0.6400000000000001,0.06,0.0036,0.7,1180.0,7.07326971745971,strong,food,cl,mid
2.7222223,0.0,2573,2009,1.0,1.0,0.1,0.010000000000000002,0.17,1200.0,7.090076835776092,strong,electronic,cl,mid
3.7777777,0.0,2574,2013,1.0,1.0,0.91,0.8281000000000001,0.3,1650.0,7.408530566894626,weak,chemical,cl,old
3.1666667,0.0,2575,2009,1.0,1.0,0.1,0.010000000000000002,0.0,311.0,5.739792912179234,moder,chemical,cl,mid
3.2222223,1.0,2576,2013,0.7,0.48999999999999994,0.4,0.16000000000000003,0.6,315.0,5.752572638825633,weak,food,cl,old
3.4444444,0.0,2577,2009,1.0,1.0,0.4,0.16000000000000003,0.45,140.0,4.941642422609304,weak,food,cl,mid
3.0,0.0,2578,2009,1.0,1.0,0.17,0.028900000000000006,0.75,350.0,5.857933154483459,weak,paper,cl,young
3.8333333,0.0,2579,2009,1.0,1.0,0.15,0.0225,0.0,250.0,5.521460917862246,weak,food,cl,mid
2.9444444,1.0,2581,2009,1.0,1.0,0.05,0.0025000000000000005,0.4,300.0,5.703782474656201,moder,lumber,cl,mid
2.6666667,0.0,2582,2013,1.0,1.0,0.11,0.0121,0.1,140.0,4.941642422609304,weak,primary_metal,cl,mid
2.8333333,0.0,2584,2009,1.0,1.0,0.25,0.0625,0.99,500.0,6.214608098422191,weak,food,cl,young
3.3888888,0.0,2585,2009,1.0,1.0,0.12,0.0144,0.35,1350.0,7.2078598714324755,weak,food,cl,mid
3.5555556,0.0,2586,2013,0.5,0.25,0.2,0.04000000000000001,0.3,800.0,6.684611727667927,strong,chemical,cl,mid
3.0,0.0,2587,2009,1.0,1.0,0.05,0.0025000000000000005,0.6,250.0,5.521460917862246,strong,electronic,cl,mid
3.3888888,0.0,2589,2009,0.7,0.48999999999999994,0.0,0.0,0.3,1500.0,7.313220387090301,weak,lumber,cl,young
3.0,0.0,2590,2009,1.0,1.0,0.01,0.0001,0.25,240.0,5.480638923341991,moder,fabricated_metal,cl,mid
2.6666667,0.0,2591,2009,1.0,1.0,0.2,0.04000000000000001,1.0,1800.0,7.495541943884256,moder,food,cl,mid
2.8333333,1.0,2593,2013,0.75,0.5625,0.3,0.09,0.95,350.0,5.857933154483459,moder,food,cl,young
3.2222223,0.0,2594,2009,1.0,1.0,0.25,0.0625,0.0,1600.0,7.3777589082278725,weak,glass,cl,young
3.7777777,0.0,2596,2013,1.0,1.0,0.14,0.019600000000000003,0.05,1900.0,7.549609165154532,moder,chemical,cl,young
2.7222223,0.0,2597,2013,0.6,0.36,0.0,0.0,0.1,400.0,5.991464547107982,strong,textile,cl,mid
2.7222223,1.0,2598,2013,0.66,0.43560000000000004,0.01,0.0001,0.05,1400.0,7.24422751560335,weak,chemical,cl,mid
3.7222223,0.0,2599,2009,1.0,1.0,0.15,0.0225,1.0,1500.0,7.313220387090301,strong,glass,cl,old
2.2222223,0.0,2600,2009,1.0,1.0,0.05,0.0025000000000000005,0.0,260.0,5.560681631015528,strong,textile,cl,old
3.7222223,0.0,2602,2009,1.0,1.0,0.0,0.0,1.0,400.0,5.991464547107982,weak,transport,cl,young
2.5,1.0,2603,2009,1.0,1.0,0.05,0.0025000000000000005,0.9,130.0,4.867534450455582,strong,rubber,cl,mid
2.0555556,1.0,2604,2009,1.0,1.0,0.0,0.0,0.7,80.0,4.382026634673881,moder,leather,cl,old
3.5555556,0.0,2606,2013,1.0,1.0,0.1,0.010000000000000002,0.02,1600.0,7.3777589082278725,weak,primary_metal,cl,mid
3.1666667,1.0,2607,2013,0.7,0.48999999999999994,0.02,0.0004,0.0,1200.0,7.090076835776092,weak,leather,cl,old
1.9444444,1.0,2608,2013,0.5,0.25,0.0,0.0,0.1,82.0,4.406719247264253,weak,primary_metal,cl,mid
2.6666667,0.0,2609,2009,1.0,1.0,0.03,0.0009,0.1,320.0,5.768320995793772,moder,ind_machinery,cl,mid
2.3333333,0.0,2610,2013,0.57,0.32489999999999997,0.0,0.0,0.05,180.0,5.19295685089021,weak,chemical,cl,young
2.6666667,1.0,2611,2013,1.0,1.0,0.03,0.0009,0.2,800.0,6.684611727667927,moder,textile,cl,old
3.0,1.0,2612,2013,0.7,0.48999999999999994,0.0,0.0,0.03,1200.0,7.090076835776092,weak,misc_manuf,cl,old
2.7222223,0.0,2613,2013,1.0,1.0,0.0,0.0,0.6,105.0,4.653960350157523,moder,glass,cl,mid
3.7222223,0.0,2614,2013,0.66,0.43560000000000004,0.05,0.0025000000000000005,0.52,260.0,5.560681631015528,strong,primary_metal,cl,mid
2.7777777,1.0,2615,2013,0.6,0.36,0.1,0.010000000000000002,0.0,150.0,5.0106352940962555,moder,primary_metal,cl,mid
1.2222222,1.0,2616,2013,0.8,0.6400000000000001,0.0,0.0,0.0,190.0,5.247024072160486,weak,fabricated_metal,cl,old
2.8888888,0.0,2617,2009,0.92,0.8464,0.06,0.0036,0.0,180.0,5.19295685089021,strong,food,cl,old
3.1666667,0.0,2618,2013,1.0,1.0,0.25,0.0625,0.01,220.0,5.393627546352362,strong,chemical,cl,young
2.9444444,1.0,2619,2009,0.8,0.6400000000000001,0.1,0.010000000000000002,0.0,450.0,6.1092475827643655,weak,glass,cl,old
2.8888888,0.0,2620,2013,0.1,0.010000000000000002,0.0,0.0,0.54,450.0,6.1092475827643655,strong,chemical,cl,unknown
3.6111112,1.0,2622,2009,1.0,1.0,0.1,0.010000000000000002,0.18,120.0,4.787491742782046,weak,glass,cl,mid
4.0555553,0.0,2623,2013,1.0,1.0,0.2,0.04000000000000001,0.99,1100.0,7.003065458786462,strong,transport,cl,mid
3.3888888,1.0,2624,2009,1.0,1.0,0.15,0.0225,0.25,200.0,5.298317366548036,moder,chemical,cl,mid
1.6111112,0.0,2625,2009,0.03,0.0009,0.3,0.09,0.0,110.0,4.700480365792417,moder,chemical,cl,mid
2.8888888,1.0,2627,2013,0.1,0.010000000000000002,0.0,0.0,0.0,210.0,5.3471075307174685,moder,furniture,cl,mid
3.0555556,1.0,2628,2013,1.0,1.0,0.08,0.0064,0.0,700.0,6.551080335043404,moder,chemical,cl,mid
3.1666667,0.0,2629,2013,1.0,1.0,0.05,0.0025000000000000005,0.2,650.0,6.476972362889683,moder,electronic,cl,mid
2.8888888,0.0,2630,2009,1.0,1.0,0.02,0.0004,1.0,270.0,5.598421958998375,weak,lumber,cl,mid
2.8333333,0.0,2631,2013,1.0,1.0,0.12,0.0144,0.0,1200.0,7.090076835776092,strong,primary_metal,cl,young
2.6111112,1.0,2632,2009,0.9,0.81,0.1,0.010000000000000002,0.6,296.0,5.69035945432406,weak,ind_machinery,cl,mid
2.8333333,1.0,2633,2013,0.75,0.5625,0.0,0.0,0.3,350.0,5.857933154483459,moder,misc_manuf,cl,mid
2.3333333,1.0,2634,2009,0.5,0.25,0.0,0.0,0.01,165.0,5.10594547390058,weak,ind_machinery,cl,mid
3.2777777,1.0,2635,2009,1.0,1.0,0.01,0.0001,0.05,3000.0,8.006367567650246,weak,food,cl,mid
2.8888888,0.0,2636,2013,1.0,1.0,0.1,0.010000000000000002,0.2,260.0,5.560681631015528,strong,electronic,cl,mid
3.1666667,1.0,2637,2009,0.78,0.6084,0.3,0.09,0.02,1200.0,7.090076835776092,weak,food,cl,old
2.6111112,0.0,2638,2009,1.0,1.0,0.05,0.0025000000000000005,0.0,4000.0,8.294049640102028,weak,food,cl,old
1.7777778,1.0,2639,2013,1.0,1.0,0.0,0.0,0.2,500.0,6.214608098422191,strong,food,cl,old
2.2222223,1.0,2640,2009,1.0,1.0,0.0,0.0,0.05,450.0,6.1092475827643655,strong,fabricated_metal,cl,mid
2.3888888,1.0,2641,2013,0.94,0.8835999999999999,0.14,0.019600000000000003,0.08,220.0,5.393627546352362,strong,chemical,cl,mid
2.4444444,1.0,2642,2013,1.0,1.0,0.36,0.1296,0.0,600.0,6.396929655216146,strong,ind_machinery,cl,mid
3.1666667,0.0,2643,2013,0.33,0.10890000000000001,0.0,0.0,0.0,120.0,4.787491742782046,strong,rubber,cl,mid
3.2222223,1.0,2645,2013,0.75,0.5625,0.3,0.09,0.1,154.0,5.0369526024136295,strong,rubber,cl,young
2.8888888,1.0,2646,2013,1.0,1.0,0.02,0.0004,0.3,215.0,5.3706380281276624,strong,fabricated_metal,cl,mid
2.1111112,1.0,2647,2013,0.75,0.5625,0.01,0.0001,0.05,240.0,5.480638923341991,strong,primary_metal,cl,mid
1.8888888,1.0,2648,2013,0.65,0.42250000000000004,0.0,0.0,0.0,85.0,4.442651256490317,moder,paper,cl,young
2.5,1.0,2649,2013,0.7,0.48999999999999994,0.2,0.04000000000000001,0.1,80.0,4.382026634673881,strong,fabricated_metal,cl,mid
3.3333333,1.0,2650,2013,0.6,0.36,0.0,0.0,0.3,360.0,5.886104031450156,strong,chemical,cl,mid
3.1666667,0.0,2651,2013,0.8,0.6400000000000001,0.0,0.0,0.8,187.0,5.231108616854587,moder,food,cl,mid
2.5555556,1.0,2652,2013,0.5,0.25,0.02,0.0004,0.1,110.0,4.700480365792417,strong,rubber,cl,mid
2.0,1.0,2653,2013,0.15,0.0225,0.03,0.0009,0.15,165.0,5.10594547390058,strong,rubber,cl,mid
2.1666667,1.0,2654,2013,0.25,0.0625,0.6,0.36,0.06,456.0,6.1224928095143865,strong,food,cl,old
2.3888888,1.0,2655,2013,0.4,0.16000000000000003,0.03,0.0009,0.0,50.0,3.912023005428146,moder,textile,cl,mid
3.2222223,1.0,2656,2013,0.5,0.25,0.0,0.0,0.01,1400.0,7.24422751560335,strong,chemical,cl,mid
2.3888888,1.0,2657,2013,0.07,0.004900000000000001,0.2,0.04000000000000001,0.85,240.0,5.480638923341991,strong,food,cl,mid
3.2222223,0.0,2658,2013,0.8,0.6400000000000001,0.2,0.04000000000000001,0.2,200.0,5.298317366548036,strong,rubber,cl,mid
3.4444444,0.0,2659,2009,0.8,0.6400000000000001,0.1,0.010000000000000002,0.2,430.0,6.063785208687608,strong,apparel,cl,mid
2.8333333,0.0,2660,2013,1.0,1.0,0.0,0.0,0.05,120.0,4.787491742782046,strong,chemical,cl,young
2.5555556,1.0,2661,2013,0.6,0.36,0.0,0.0,0.09,500.0,6.214608098422191,strong,chemical,cl,young
1.9444444,1.0,2662,2009,0.1,0.010000000000000002,0.0,0.0,0.23,170.0,5.135798437050262,moder,transport,cl,mid
2.0,1.0,2663,2009,0.3,0.09,0.1,0.010000000000000002,0.1,240.0,5.480638923341991,strong,rubber,cl,mid
1.6111112,1.0,2664,2009,0.3,0.09,0.0,0.0,0.0,60.0,4.0943445622221,strong,food,cl,mid
3.5555556,0.0,2665,2009,1.0,1.0,0.1,0.010000000000000002,0.2,600.0,6.396929655216146,weak,paper,cl,young
2.6666667,0.0,2666,2013,0.8,0.6400000000000001,0.02,0.0004,0.06,188.0,5.236441962829949,strong,rubber,cl,unknown
2.0555556,1.0,2667,2009,0.5,0.25,0.04,0.0016,0.9,60.0,4.0943445622221,weak,food,cl,young
2.9444444,0.0,2668,2013,1.0,1.0,0.01,0.0001,0.0,80.0,4.382026634673881,strong,rubber,cl,unknown
2.6111112,1.0,2669,2013,0.5,0.25,0.0,0.0,0.05,62.0,4.127134385045092,weak,rubber,cl,mid
3.9444444,0.0,2670,2009,1.0,1.0,0.14,0.019600000000000003,0.7,4200.0,8.34283980427146,moder,food,cl,mid
2.7222223,0.0,2671,2013,1.0,1.0,0.03,0.0009,0.7,350.0,5.857933154483459,strong,paper,cl,young
2.5555556,1.0,2672,2013,1.0,1.0,0.01,0.0001,0.3,250.0,5.521460917862246,strong,rubber,cl,mid
2.0,1.0,2673,2009,0.2,0.04000000000000001,0.0,0.0,0.25,100.0,4.605170185988092,weak,instrument,cl,mid
2.6666667,1.0,2674,2013,0.65,0.42250000000000004,0.4,0.16000000000000003,0.95,750.0,6.620073206530356,strong,food,cl,old
2.8333333,1.0,2675,2013,1.0,1.0,0.0,0.0,0.08,500.0,6.214608098422191,strong,paper,cl,young
2.6666667,0.0,2676,2013,0.46,0.2116,0.0,0.0,0.0,400.0,5.991464547107982,weak,food,cl,mid
2.8888888,0.0,2677,2013,0.8,0.6400000000000001,0.06,0.0036,0.3,250.0,5.521460917862246,strong,ind_machinery,cl,mid
2.3888888,1.0,2678,2009,0.95,0.9025,0.0,0.0,0.0,150.0,5.0106352940962555,weak,electronic,cl,mid
1.6666666,0.0,2680,2009,0.5,0.25,0.0,0.0,0.0,60.0,4.0943445622221,weak,textile,cl,mid
3.5,1.0,2681,2013,0.86,0.7395999999999999,0.0,0.0,0.9,300.0,5.703782474656201,moder,chemical,cl,young
3.1111112,0.0,2682,2009,1.0,1.0,0.0,0.0,0.85,200.0,5.298317366548036,strong,food,cl,mid
1.3333334,1.0,2683,2009,0.55,0.30250000000000005,0.02,0.0004,0.05,200.0,5.298317366548036,weak,glass,cl,young
3.0,1.0,2684,2013,0.5,0.25,0.2,0.04000000000000001,0.0,250.0,5.521460917862246,weak,leather,cl,mid
1.8333334,1.0,2685,2013,0.62,0.3844,0.03,0.0009,0.1,250.0,5.521460917862246,strong,chemical,cl,old
3.6666667,1.0,2686,2009,1.0,1.0,0.3,0.09,0.0,312.0,5.7430031878094825,weak,chemical,cl,mid
3.9444444,0.0,2687,2013,0.5,0.25,0.1,0.010000000000000002,0.4,900.0,6.802394763324311,weak,chemical,cl,mid
2.8888888,1.0,2688,2013,0.8,0.6400000000000001,0.3,0.09,0.1,115.0,4.74493212836325,strong,chemical,cl,mid
3.5555556,0.0,2689,2013,0.3,0.09,0.0,0.0,0.4,97.0,4.574710978503383,weak,leather,cl,mid
3.0,1.0,2690,2013,0.66,0.43560000000000004,0.15,0.0225,0.15,120.0,4.787491742782046,strong,transport,cl,mid
2.0,0.0,2691,2013,0.4,0.16000000000000003,0.0,0.0,0.0,140.0,4.941642422609304,weak,glass,cl,mid
2.6111112,1.0,2692,2013,0.0,0.0,0.0,0.0,0.98,500.0,6.214608098422191,strong,food,cl,mid
2.8888888,1.0,2693,2013,0.8,0.6400000000000001,0.3,0.09,0.0,230.0,5.438079308923196,strong,fabricated_metal,cl,unknown
1.9444444,0.0,2694,2009,1.0,1.0,0.05,0.0025000000000000005,0.0,60.0,4.0943445622221,weak,textile,cl,unknown
3.6666667,0.0,2695,2013,1.0,1.0,0.9,0.81,0.95,129.0,4.859812404361672,strong,chemical,cl,young
3.3333333,0.0,2696,2009,0.6,0.36,0.04,0.0016,0.15,152.0,5.0238805208462765,strong,food,cl,old
2.6111112,0.0,2697,2013,1.0,1.0,0.09,0.0081,0.85,2000.0,7.600902459542082,strong,lumber,cl,mid
2.1111112,1.0,2698,2009,0.5,0.25,0.05,0.0025000000000000005,0.2,100.0,4.605170185988092,strong,apparel,cl,mid
2.7777777,1.0,2699,2013,0.05,0.0025000000000000005,0.0,0.0,0.15,250.0,5.521460917862246,strong,fabricated_metal,cl,unknown
3.0,0.0,2700,2013,0.9,0.81,0.0,0.0,0.0,300.0,5.703782474656201,moder,chemical,cl,young
3.9444444,0.0,2701,2009,1.0,1.0,0.03,0.0009,0.0,873.0,6.771935555839602,moder,food,cl,young
1.5,1.0,2702,2009,1.0,1.0,0.02,0.0004,0.0,82.0,4.406719247264253,moder,food,cl,young
3.4444444,1.0,2703,2013,0.75,0.5625,0.0,0.0,0.3,280.0,5.634789603169249,strong,rubber,cl,mid
2.7777777,1.0,2704,2009,1.0,1.0,0.05,0.0025000000000000005,0.1,410.0,6.016157159698354,moder,apparel,cl,unknown
3.1666667,0.0,2705,2013,0.33,0.10890000000000001,0.0,0.0,0.15,240.0,5.480638923341991,strong,instrument,cl,young
3.1666667,0.0,2706,2013,0.4,0.16000000000000003,0.0,0.0,0.0,205.0,5.3230099791384085,strong,rubber,cl,mid
3.1111112,0.0,2707,2013,0.1,0.010000000000000002,0.15,0.0225,0.0,300.0,5.703782474656201,strong,fabricated_metal,cl,mid
3.2777777,0.0,2708,2013,0.36,0.1296,0.0,0.0,0.4,2500.0,7.824046010856292,strong,food,cl,young
2.3888888,0.0,2709,2009,1.0,1.0,0.04,0.0016,0.0,80.0,4.382026634673881,strong,textile,cl,young
2.8333333,1.0,2710,2013,1.0,1.0,0.0,0.0,0.4,450.0,6.1092475827643655,strong,rubber,cl,young
2.8888888,1.0,2711,2009,1.0,1.0,0.06,0.0036,0.4,110.0,4.700480365792417,weak,rubber,cl,young
1.0555556,1.0,2712,2009,1.0,1.0,0.0,0.0,0.05,86.0,4.454347296253507,weak,leather,cl,young
2.8333333,0.0,2713,2013,0.5,0.25,0.0,0.0,0.99,2200.0,7.696212639346407,strong,food,cl,young
3.0555556,1.0,2714,2013,0.6,0.36,0.0,0.0,0.05,120.0,4.787491742782046,strong,ind_machinery,cl,mid
2.1666667,1.0,2715,2013,0.5,0.25,0.1,0.010000000000000002,0.1,400.0,5.991464547107982,strong,food,cl,young
2.8888888,1.0,2716,2013,1.0,1.0,0.0,0.0,0.2,90.0,4.499809670330265,strong,chemical,cl,young
2.6666667,0.0,2717,2013,0.9,0.81,0.2,0.04000000000000001,0.1,1200.0,7.090076835776092,moder,ind_machinery,cl,young
2.6111112,0.0,2718,2009,0.7,0.48999999999999994,0.01,0.0001,0.01,400.0,5.991464547107982,weak,paper,cl,young
3.6111112,0.0,2719,2013,1.0,1.0,0.13,0.016900000000000002,0.15,250.0,5.521460917862246,strong,chemical,cl,young
2.1111112,0.0,2721,2013,1.0,1.0,0.2,0.04000000000000001,0.0,450.0,6.1092475827643655,strong,apparel,cl,mid
1.9444444,1.0,2722,2009,1.0,1.0,0.1,0.010000000000000002,1.0,1000.0,6.907755278982137,strong,food,cl,unknown
2.8333333,0.0,2724,2013,1.0,1.0,0.0,0.0,1.0,75.0,4.31748811353631,strong,primary_metal,cl,mid
2.9444444,0.0,2725,2013,1.0,1.0,0.08,0.0064,0.02,250.0,5.521460917862246,moder,paper,cl,young
2.7777777,0.0,2726,2013,0.5,0.25,0.0,0.0,0.3,150.0,5.0106352940962555,strong,fabricated_metal,cl,young
2.8333333,1.0,2727,2013,0.9,0.81,0.1,0.010000000000000002,0.0,650.0,6.476972362889683,strong,apparel,cl,young
2.5555556,1.0,2728,2009,0.7,0.48999999999999994,0.5,0.25,0.0,120.0,4.787491742782046,weak,apparel,cl,young
2.6111112,0.0,2729,2013,1.0,1.0,0.09,0.0081,0.75,76.0,4.330733340286331,moder,primary_metal,cl,young
1.6666666,1.0,2730,2009,1.0,1.0,0.05,0.0025000000000000005,0.1,60.0,4.0943445622221,weak,chemical,cl,young
2.8888888,0.0,2731,2009,0.66,0.43560000000000004,0.05,0.0025000000000000005,0.99,400.0,5.991464547107982,strong,food,cl,young
2.6666667,1.0,2732,2013,1.0,1.0,0.02,0.0004,0.9,250.0,5.521460917862246,strong,food,cl,mid
3.1666667,1.0,2733,2013,0.73,0.5328999999999999,0.02,0.0004,0.15,200.0,5.298317366548036,strong,rubber,cl,mid
2.7777777,0.0,2734,2009,1.0,1.0,0.11,0.0121,0.2,280.0,5.634789603169249,moder,paper,cl,young
1.3888888,0.0,2735,2013,1.0,1.0,0.02,0.0004,0.2,50.0,3.912023005428146,weak,electronic,cl,young
3.0,1.0,2736,2013,0.85,0.7224999999999999,0.13,0.016900000000000002,0.1,400.0,5.991464547107982,strong,primary_metal,cl,mid
3.3333333,0.0,2737,2013,0.66,0.43560000000000004,0.0,0.0,0.4,64.0,4.1588830833596715,strong,rubber,cl,unknown
2.0,1.0,2738,2013,0.3,0.09,0.0,0.0,0.05,110.0,4.700480365792417,strong,ind_machinery,cl,mid
2.9444444,1.0,2739,2009,1.0,1.0,0.02,0.0004,0.2,166.0,5.111987788356544,strong,fabricated_metal,cl,mid
3.1666667,0.0,2740,2013,1.0,1.0,0.0,0.0,0.0,117.0,4.762173934797756,strong,paper,cl,young
2.0555556,1.0,2741,2013,0.33,0.10890000000000001,0.0,0.0,0.0,90.0,4.499809670330265,strong,primary_metal,cl,young
3.7222223,0.0,2742,2009,1.0,1.0,0.35,0.12249999999999998,0.9,1200.0,7.090076835776092,weak,food,cl,old
2.2777777,1.0,2743,2009,1.0,1.0,0.2,0.04000000000000001,0.0,230.0,5.438079308923196,strong,chemical,cl,young
2.5,0.0,2744,2013,0.71,0.5041,0.0,0.0,0.1,50.0,3.912023005428146,strong,chemical,cl,young
3.3888888,0.0,2745,2009,1.0,1.0,0.33,0.10890000000000001,0.0,200.0,5.298317366548036,strong,chemical,cl,young
3.7777777,0.0,2746,2009,1.0,1.0,0.6,0.36,0.0,100.0,4.605170185988092,weak,chemical,cl,young
2.4444444,1.0,2747,2013,0.5,0.25,0.0,0.0,0.15,100.0,4.605170185988092,weak,instrument,cl,mid
2.6666667,1.0,2748,2009,0.4,0.16000000000000003,0.02,0.0004,0.0,90.0,4.499809670330265,weak,paper,cl,young
2.7777777,1.0,2749,2013,1.0,1.0,0.09,0.0081,0.65,350.0,5.857933154483459,strong,chemical,cl,mid
2.9444444,0.0,2750,2009,1.0,1.0,0.1,0.010000000000000002,1.0,117.0,4.762173934797756,strong,food,cl,unknown
2.4444444,1.0,2751,2013,0.42,0.17639999999999997,0.0,0.0,0.1,300.0,5.703782474656201,strong,paper,cl,young
2.4444444,0.0,2752,2013,0.6,0.36,0.05,0.0025000000000000005,0.4,130.0,4.867534450455582,strong,lumber,cl,young
3.0555556,0.0,2753,2009,1.0,1.0,0.2,0.04000000000000001,0.35,1200.0,7.090076835776092,strong,food,cl,old
3.1111112,1.0,2754,2013,0.4,0.16000000000000003,0.1,0.010000000000000002,0.95,50.0,3.912023005428146,weak,food,cl,old
3.1111112,1.0,2755,2013,0.5,0.25,0.0,0.0,0.0,1200.0,7.090076835776092,weak,ind_machinery,cl,mid
2.6666667,0.0,2756,2013,0.7,0.48999999999999994,0.0,0.0,0.0,700.0,6.551080335043404,strong,paper,cl,young
3.2777777,0.0,2757,2013,0.53,0.28090000000000004,0.03,0.0009,0.0,154.0,5.0369526024136295,strong,paper,cl,young
2.0555556,1.0,2758,2013,0.18,0.0324,0.0,0.0,0.0,150.0,5.0106352940962555,strong,glass,cl,mid
2.7777777,1.0,2759,2013,0.5,0.25,0.02,0.0004,0.76,90.0,4.499809670330265,strong,food,cl,mid
1.9444444,1.0,2760,2009,1.0,1.0,0.03,0.0009,0.95,70.0,4.248495242049359,strong,apparel,cl,young
1.7777778,1.0,2761,2009,1.0,1.0,0.1,0.010000000000000002,0.0,78.0,4.356708826689592,strong,leather,cl,young
2.3888888,1.0,2762,2009,0.0,0.0,0.06,0.0036,0.07,78.0,4.356708826689592,strong,transport,cl,mid
3.8333333,0.0,2763,2013,0.75,0.5625,0.0,0.0,0.01,250.0,5.521460917862246,moder,food,cl,young
3.2222223,0.0,2764,2013,0.5,0.25,0.0,0.0,0.6,470.0,6.152732694704104,strong,lumber,cl,young
2.5555556,0.0,2765,2013,1.0,1.0,0.04,0.0016,0.0,1000.0,6.907755278982137,strong,food,cl,mid
1.8888888,0.0,2766,2013,1.0,1.0,0.01,0.0001,0.0,100.0,4.605170185988092,moder,primary_metal,cl,unknown
3.0,0.0,2767,2009,0.8,0.6400000000000001,0.08,0.0064,0.99,160.0,5.075173815233827,weak,food,cl,young
3.1666667,1.0,2768,2013,0.9,0.81,0.4,0.16000000000000003,0.9,2000.0,7.600902459542082,strong,lumber,cl,unknown
2.7222223,1.0,2769,2009,0.7,0.48999999999999994,0.0,0.0,0.0,65.0,4.174387269895637,moder,food,cl,young
3.0,0.0,2770,2009,1.0,1.0,0.15,0.0225,1.0,680.0,6.522092798170152,strong,apparel,cl,young
3.3333333,0.0,2771,2009,1.0,1.0,0.05,0.0025000000000000005,0.0,157.0,5.056245805348308,moder,instrument,cl,mid
2.8888888,0.0,2772,2013,0.88,0.7744,0.06,0.0036,1.0,160.0,5.075173815233827,strong,food,cl,mid
1.9444444,1.0,2773,2013,0.7,0.48999999999999994,0.0,0.0,0.05,160.0,5.075173815233827,strong,primary_metal,cl,old
2.1666667,1.0,2774,2013,0.38,0.1444,0.0,0.0,0.15,60.0,4.0943445622221,strong,electronic,cl,unknown
2.6666667,1.0,2775,2013,0.6,0.36,0.04,0.0016,0.4,100.0,4.605170185988092,moder,chemical,cl,mid
3.0,1.0,2776,2013,0.25,0.0625,0.0,0.0,0.8,200.0,5.298317366548036,strong,food,cl,young
2.3333333,0.0,2777,2013,0.8,0.6400000000000001,0.09,0.0081,0.05,130.0,4.867534450455582,strong,paper,cl,young
3.0555556,0.0,2778,2013,0.8,0.6400000000000001,0.1,0.010000000000000002,0.4,200.0,5.298317366548036,strong,paper,cl,mid
3.1111112,1.0,2779,2013,0.9,0.81,0.2,0.04000000000000001,0.4,650.0,6.476972362889683,strong,fabricated_metal,cl,mid
2.6666667,0.0,2780,2013,1.0,1.0,0.05,0.0025000000000000005,0.1,120.0,4.787491742782046,strong,primary_metal,cl,young
3.3888888,0.0,2781,2013,1.0,1.0,0.0,0.0,0.05,128.0,4.852030263919617,strong,apparel,cl,mid
2.8888888,1.0,2782,2013,0.75,0.5625,0.16,0.0256,0.01,500.0,6.214608098422191,strong,ind_machinery,cl,mid
3.5,0.0,2783,2013,0.5,0.25,0.0,0.0,0.03,600.0,6.396929655216146,strong,primary_metal,cl,young
3.0555556,0.0,2784,2009,0.95,0.9025,0.25,0.0625,0.0,730.0,6.593044534142437,weak,paper,cl,old
2.3333333,0.0,2785,2013,1.0,1.0,0.1,0.010000000000000002,0.05,120.0,4.787491742782046,moder,chemical,cl,young
2.7222223,1.0,2786,2013,0.2,0.04000000000000001,0.1,0.010000000000000002,0.99,2000.0,7.600902459542082,strong,food,cl,young
3.0555556,0.0,2787,2009,1.0,1.0,0.05,0.0025000000000000005,0.6,350.0,5.857933154483459,strong,misc_manuf,cl,young
3.6666667,0.0,2788,2009,1.0,1.0,0.1,0.010000000000000002,0.3,1500.0,7.313220387090301,moder,food,cl,mid
2.6111112,1.0,2789,2013,0.75,0.5625,0.06,0.0036,0.05,100.0,4.605170185988092,weak,printing,cl,mid
3.7777777,0.0,2790,2013,1.0,1.0,0.0,0.0,0.77,350.0,5.857933154483459,strong,chemical,cl,young
